Cell,E score,M score,Subtype
RU1080C_129586355726764,1.4599662438000303,2.18638860570468,SCLC-A
RU1080C_130142298028854,0.6241422896577802,2.0584466122219047,SCLC-A
RU1124A_LN_161959791250155,-4.260048880171127,-2.2506683444174493,SCLC-A
RU1231A_166479197759219,-3.6074554415900315,0.15865483473972403,SCLC-N
RU1144_LN_226953399068955,-1.1938358612955629,3.6993655230285354,SCLC-A
RU1231A_165784057133299,-2.7697820380425124,1.3815026379685151,SCLC-N
RU1108a_RPMI_169795556402917,7.8646403718596325,-2.6481910421109602,SCLC-A
RU1108a_RPMI_155972653246747,1.9866028506719344,-3.740992224011185,SCLC-A
RU1144_LN_239468543658781,-3.8051429747747934,-0.3505856795372835,SCLC-A
RU1231A_129446769716533,-2.0440303520052563,0.5786762721424725,SCLC-N
RU1145_161893246974901,1.1104478642800948,-0.076535164825365,SCLC-A
RU426B_196019701574005,0.16887269553606488,1.998676313704223,SCLC-A
RU1066_235199318125284,0.9713204616653319,1.1860704047458488,SCLC-A
RU1108a_RPMI_236768069532012,5.726856340177459,-2.7311680430646987,SCLC-A
RU1108a_RPMI_191215677848883,7.39783447847943,-2.590497726626395,SCLC-A
RU1215_235600107433380,-5.726098583027435,-0.24183741917434265,SCLC-N
RU1322A_LN_169014021180715,-1.9818079991517745,-1.4045351951283274,SCLC-P
RU1231A_156051929517491,-3.9648787714719647,1.5764819588116579,SCLC-N
RU1293A_134601803680500,-2.6678523693226346,-1.6303919106983473,SCLC-N
RU779D_226760915347300,-4.41935367640455,0.7248939394131169,SCLC-A
RU1144_LN_134600608856477,-4.976123623400145,-1.5604042622440724,SCLC-P
RU1080C_126700257687470,0.6759695462015702,2.837271142634365,SCLC-A
RU1215_191227443141406,-5.62961992975897,0.7208099948790234,SCLC-N
RU426B_191215659240813,-4.547472433054189,-2.3158473648491054,SCLC-A
RU1108a_Bambanker_227921657517789,7.772748931340569,-2.0766757347484988,SCLC-A
RU1181C_227312730561243,-1.6277874080934136,0.6124400632778315,SCLC-N
PleuralEffusion_134938031713077,-3.1640233009460985,0.01871212612026446,SCLC-N
RU1181B_170738731367142,-2.271467563993917,0.16857666147260358,SCLC-N
RU1144_LN_162001579064555,-2.618621677167878,0.40457304280929884,SCLC-N
RU1322A_LN_134533203548461,-2.994152195928864,-2.042744979864453,SCLC-P
RU1108a_Bambanker_Frozen_201523600222453,7.246437745383202,-1.9945965489776194,SCLC-A
RU1108a_Bambanker_Frozen_157004384553388,6.130290256430104,-1.8133703118852442,SCLC-A
RU1293A_239612577602461,-2.4041484590202344,-0.2301083646462293,SCLC-N
PleuralEffusion_204359620806958,-4.088302915323831,-1.342439549338268,SCLC-A
RU1231A_197074397842851,-2.3441228959691816,1.5491589140665147,SCLC-N
RU426B_135692457010910,1.9376273604232908,1.5140407671033578,SCLC-A
RU426B_240162199756123,-2.522080501749487,1.6133581657298302,SCLC-A
RU1145_169795583429494,0.038678512764616424,1.572245505754708,SCLC-A
RU426B_156022965750108,-2.3865975235184314,-0.2070236936309391,SCLC-A
RU1066_230732701022637,-0.682775199557015,1.3378716055955635,SCLC-A
RU1108a_Bambanker_Frozen_236175663949542,5.298451847004825,-2.6504724676574796,SCLC-A
RU1181B_235688972107172,-1.3174767930443418,0.3897201185405082,SCLC-N
RU1144_LN_125745298036982,-4.919889977251655,-1.390488216025283,SCLC-A
RU1215_157131054443765,-5.688107177596307,0.5727740227348037,SCLC-N
RU1322A_LN_129981236602606,-1.815572574791682,-0.7533865971160526,SCLC-P
RU1108a_Bambanker_157562577739173,5.492453008298854,-2.385830715139977,SCLC-A
RU1293A_192120152313062,-3.4017679334395634,-1.9101544954651821,SCLC-N
RU1108a_RPMI_131293456821084,7.585930079608126,-2.3988227996823728,SCLC-A
RU1293A_236230156969756,-2.3552754712050237,-0.87978318457369,SCLC-N
RU1108a_Bambanker_Frozen_200983461612910,7.252518526805548,-2.586162042977079,SCLC-A
RU1215_157561637977374,-5.994002374000236,0.8821947434691599,SCLC-N
RU1229A_Frozen_121955437995758,1.2815302864759945,2.1069078052040626,SCLC-A
RU1145_236650123607347,2.1103394123251937,-0.8356611526953378,SCLC-A
RU1145_164631946582373,3.2941633575256244,-0.8091473448090882,SCLC-A
RU1322A_LN_157673038408107,-1.9721199277762462,-0.8293667255685879,SCLC-P
RU1215_200432928025516,-5.668718618247389,0.09240638464757928,SCLC-N
RU1152_226833152523108,1.286742221555977,4.616329151139567,SCLC-A
RU1322A_LN_192788020193004,-2.4056490965384865,-1.916126279139565,SCLC-P
RU1215_155973277665142,-5.696821252916928,0.6584554941865594,SCLC-N
RU1231A_239460375251811,-3.729927442672347,0.9829875504647051,SCLC-N
RU1215_236700558874397,-5.595683564342481,0.5111748527746607,SCLC-N
RU1108a_Bambanker_Frozen_130144686725366,7.893692062955181,-2.3080297674011776,SCLC-A
RU1231A_196730665453989,-2.8840989620083257,1.2621548548351345,SCLC-N
RU1322A_LN_231906447943467,-1.9741394581652565,-1.2946567426657198,SCLC-P
RU1231A_160361975302939,-2.480554506759085,1.4501537464393521,SCLC-N
RU1229A_Frozen_230799438632757,-2.779116569853745,-0.7779021052768869,SCLC-A
RU1293A_129663543696291,-1.927106687466269,-0.293974804730067,SCLC-N
RU1293A_130538482035115,-2.6713019357037058,-0.3871477058881985,SCLC-N
RU1108a_Bambanker_Frozen_129565686426012,6.715603569423433,-2.7783007208625623,SCLC-A
RU1293A_235617004473245,-3.1322211501258543,-1.979662654639787,SCLC-N
RU1144_LN_122514691976043,-0.378599646136465,3.7134024006822806,SCLC-A
RU1231A_125786530397531,-3.4851889582614755,0.9787873365738842,SCLC-N
RU1231A_192721152756061,-1.1592197717213577,1.0010297852200005,SCLC-N
RU1108a_Bambanker_Frozen_205870222162716,5.867687754553373,-1.9657166177944054,SCLC-A
RU1066_192121064872237,0.8649038321106058,-0.758021449581666,SCLC-A
RU1322A_LN_236700570701229,-2.0723811257614657,-1.2231617701046225,SCLC-P
RU1066_227921677215518,-0.002621875745405955,1.5845260633800138,SCLC-A
RU1229A_Frozen_227295654230244,0.8670286346823362,2.1740534359068464,SCLC-A
RU1108a_Bambanker_Frozen_200899038496565,5.9063701843660485,-1.8037151225522068,SCLC-A
RU1108a_Bambanker_232328281349548,7.731542132629185,-1.9494896602039475,SCLC-A
RU1293A_164642013493476,-3.1864448357791804,-1.4668976066200758,SCLC-N
RU1124A_LN_231772337589165,0.2784780739295274,1.6949236167805801,SCLC-A
RU1080C_232328266639196,1.3138068447834992,2.6205437160479894,SCLC-A
RU1293A_169081801500405,-3.1568530134969914,-1.840665842152294,SCLC-N
RU779D_196499933453619,-4.286968814240202,0.5594609435635522,SCLC-N
RU1124A_LN_191705286036716,-0.22216651674873955,1.1876625784275257,SCLC-A
RU1080C_129661683558814,1.2615203773199273,2.467490119331077,SCLC-A
RU1231A_122506920278773,-2.8641103768494856,0.3190034419758955,SCLC-N
RU1108a_Bambanker_121812477397733,8.151947977994514,-2.1898363947692028,SCLC-A
RU1231A_134043592505124,-1.1398960061735948,0.43249579234046587,SCLC-N
RU1080C_134542492613403,0.39281907253802284,1.9696656065536366,SCLC-A
RU1145_164631958965595,-0.4973947990131847,0.829149166255536,SCLC-A
RU1215_125813212014389,-5.729579559222093,0.4834430100748329,SCLC-N
RU1181B_134465336006876,-2.1477877952323534,0.5239562464464644,SCLC-N
RU1108a_RPMI_204825324345059,6.930766588886984,-2.2684002397726513,SCLC-A
RU1293A_131223678019870,-2.605747833602718,-0.7256455601564468,SCLC-N
RU1231A_133855270321515,-1.667359102521033,1.4326292943446421,SCLC-N
RU1108a_RPMI_239391474891179,7.817683893209384,-2.322882269169373,SCLC-A
RU1144_LN_170181030209389,-1.2923267849065623,2.5348945331651405,SCLC-A
RU1229A_Frozen_235058972704053,0.7284990478752598,2.137812943073856,SCLC-A
RU1231A_192728963934947,-3.4456288650492186,1.8091519144787722,SCLC-N
RU1108a_Bambanker_Frozen_120864485525363,7.215496203851487,-2.18788721230072,SCLC-A
RU1231A_196524373560668,-3.6600773174358183,-0.11834598364842364,SCLC-N
RU1195A_231916084780262,-0.9218537706892704,1.170870754383626,SCLC-A
RU1229A_Frozen_165945547901173,0.12252443805397428,1.3263333653651361,SCLC-A
RU1231A_192120171383532,-0.9349291454571917,0.89543044380639,SCLC-N
RU1144_T_200570519841070,0.354280405627625,3.9038213502768184,SCLC-A
RU1080C_196499918679348,0.8417077622064175,2.799688860824996,SCLC-A
RU1144_LN_239596318931827,-1.4107768172565454,1.9122633340560578,SCLC-A
RU1322A_LN_120849049697181,-2.699113698046541,-2.027527120145235,SCLC-P
RU1144_LN_135014254566708,-0.36517454917916237,3.4797789478356256,SCLC-A
RU1124A_LN_122499645454068,0.2201737307551166,1.6787628199209719,SCLC-A
RU1215_134594421541814,-5.506181924487215,0.8771541621743513,SCLC-N
RU1108a_RPMI_232330280168291,7.498200908291966,-2.4173874664537003,SCLC-A
RU1322A_LN_200570500933414,-2.218902630449169,-1.562391058271292,SCLC-P
RU1215_200914085305780,-5.770312649179452,0.4751482959671128,SCLC-N
RU1322A_LN_196596569885035,-2.0486103069602803,-1.3029032080542464,SCLC-P
RU1215_156034480852275,-5.3703622169139,0.26581767771714787,SCLC-N
RU1231A_205381688809310,-2.189570664860085,1.6367944831079921,SCLC-N
RU1066_200570519341404,-0.2035727587069262,-0.8555442154924675,SCLC-A
RU1322A_LN_232328313027422,-2.1475799389753623,-1.3913190920515972,SCLC-P
RU1181B_236221682280692,-1.3816912604984317,0.5016251395430567,SCLC-N
RU1231A_161538796534493,-2.02627199737925,0.8480589350254376,SCLC-N
RU426B_169707658140916,-1.233104640742684,2.0504955460868834,SCLC-A
RU1231A_191553082649516,-1.0365287474707279,0.8313971435250814,SCLC-N
RU1108a_Bambanker_204213457639141,5.856342232984353,-1.3167664851368306,SCLC-A
RU1322A_LN_226960780188453,-3.3244781726242207,-2.5342586305667396,SCLC-P
RU1181C_192324016723683,-1.9166248856954078,0.35113291852003775,SCLC-N
RU1215_161408976112884,-5.685613996647302,0.6978418735054455,SCLC-N
RU1108a_Bambanker_129663543471006,5.793424214802656,-1.84625093911234,SCLC-A
RU1108a_Bambanker_192745848913195,7.900057659961961,-2.2212986410416513,SCLC-A
RU1181B_226942258407158,-2.1639042810436866,0.6384024916287065,SCLC-N
RU1144_LN_165164925500139,-0.6058348591645852,4.214229422237889,SCLC-A
RU1322A_LN_165878592826780,-1.7176079268283946,-0.8246750635971523,SCLC-P
RU1108a_Bambanker_Frozen_195615826327340,7.851622239067217,-2.1289024641926524,SCLC-A
RU1293A_196095803545371,-3.0553727811441753,-1.4936188688438237,SCLC-N
RU1108a_Bambanker_120726896884139,4.795716236855839,-1.8110544245065272,SCLC-A
RU1108a_Bambanker_Frozen_196638162414365,5.4106370110219135,-1.827421292875711,SCLC-A
RU1231A_204908271102700,-3.085287006416955,0.41061853052793423,SCLC-N
RU1181B_170740598299947,-1.8682831464107572,0.5334739011698548,SCLC-N
RU1145_134522359461734,1.6723231434808556,-0.5268994368963942,SCLC-A
RU1145_235559305266998,2.1209732370450856,-1.1075382014678967,SCLC-A
RU1108a_RPMI_155911430486955,6.656002460762586,-2.5555764540809376,SCLC-A
RU1229A_Frozen_121889774483891,0.08245950881485892,1.8648264722444357,SCLC-A
RU1144_LN_204427100636909,-1.0682425384932694,4.061746595223297,SCLC-A
RU1144_LN_235533413268843,-3.4100303070596762,0.6145750500051947,SCLC-A
RU1108a_Bambanker_130675115679139,7.108047646820419,-2.218762183559056,SCLC-A
RU1108a_Bambanker_126218845941148,7.175863582786558,-2.0786807696606573,SCLC-A
RU1229A_Frozen_236297783208733,1.1391356413932976,2.325013612503623,SCLC-A
RU1181B_230749759519965,-1.9207885563687812,1.0824381443645394,SCLC-N
RU426B_200494252710117,0.7361995199906125,1.2289493907216738,SCLC-A
RU1231A_196499918212331,-1.3511093993815468,1.009559697534846,SCLC-N
RU1108a_Bambanker_Frozen_169794766327155,8.004486672527593,-2.23704683189806,SCLC-A
RU1152_191088305821598,-0.6184182843912414,1.609410549176088,SCLC-A
RU1066_201465617595819,1.294274867369931,-0.18910429941346646,SCLC-A
RU1066_126885746600685,-0.014291609119059856,1.3926068534094231,SCLC-A
RU1066_169027831224629,-0.11901864794219472,0.9655863063091067,SCLC-A
RU1144_LN_235198512753886,-1.4730228813104267,2.7254238162130386,SCLC-A
RU1108a_Bambanker_Frozen_235129974512869,7.5709638656583955,-1.8190079463702244,SCLC-A
PleuralEffusion_231900139677419,-2.3985852079660335,0.2677787684435617,SCLC-A
RU1181B_165945548389596,-1.7133187010858397,0.6930302159806098,SCLC-N
RU1108a_RPMI_130185488911787,7.367013467902218,-3.0118486064361325,SCLC-A
RU1108a_RPMI_197188186430772,7.965490593863243,-2.057010825872543,SCLC-A
RU1293A_161341987216686,-1.9227760120575939,-1.113019423466855,SCLC-N
RU1195A_169649554511707,-1.5141129637904678,1.3802663192450104,SCLC-N
RU1144_LN_227973453437148,-1.4022478979865245,2.990073818140631,SCLC-A
RU1293A_197281495006046,-2.8730740175249645,-2.1145269171145,SCLC-N
RU1231A_130134903241636,-3.2740789490341387,2.140841337059429,SCLC-N
RU1181C_201106029144884,-1.8305335997430592,0.5098476591006701,SCLC-N
RU1215_231906466543348,-5.697633615993267,0.7177282844590686,SCLC-N
RU1231A_196664917706678,-3.5678387629945645,1.5215156801730851,SCLC-N
RU1145_122436456234403,0.9754088950656998,-0.25515891163733595,SCLC-A
RU1108a_RPMI_133974635731694,6.878467689121983,-2.5968898871628325,SCLC-A
RU1108a_RPMI_232311356050356,7.460816252930053,-2.5798120893268406,SCLC-A
RU1231A_227861681596317,-1.6366158794336774,0.8513361485431841,SCLC-N
RU1229A_Frozen_239596336986029,-0.11750595119318036,1.937504702594377,SCLC-A
RU1066_235626694629814,0.6586509134383504,-0.8639199206990339,SCLC-A
RU1108a_Bambanker_Frozen_121338005182766,7.564178504029233,-2.0795745035707025,SCLC-A
RU1181C_157002371853156,-1.7378959530984024,0.5527309421253584,SCLC-N
RU1215_160919113324323,-5.810028346019644,0.20845716902048422,SCLC-N
RU1181C_226760943327140,-2.4889048178994986,-0.28811388908469804,SCLC-N
RU1322A_LN_192677397579998,-2.258565346532982,-1.4558744956995264,SCLC-P
RU1231A_200923734756716,-1.7970467208292875,1.184367779917886,SCLC-N
RU1181C_134946206641390,-1.2744252908004436,0.031830723527524224,SCLC-N
RU1108a_RPMI_130761041595110,7.0864994721667145,-2.7550642488033095,SCLC-A
RU1181B_134513488477406,-1.8826121688318842,0.4907842814431669,SCLC-N
RU1145_121202342320860,1.2890402428497807,0.09037587077405078,SCLC-A
RU1144_T_200363958490997,-0.42195969423326257,3.232856606966246,SCLC-A
PleuralEffusion_204765463209901,-3.182513672435537,-0.09875755124830266,SCLC-N
RU1144_LN_204403329685915,-2.048539483804679,1.2629376043459222,SCLC-A
RU1108a_Bambanker_Frozen_191226653040052,0.9276081453055001,-2.6241604603332798,SCLC-A
RU1229A_Frozen_165738020814053,-2.2377274548218997,-0.021349269009955568,SCLC-A
RU1080C_191705273548013,1.1557800794583304,2.646562106038944,SCLC-A
RU1066_161478647639395,0.7003950301278109,0.9190309894328774,SCLC-A
RU1066_200561481336667,0.7951643129500466,-0.8896936186619657,SCLC-A
RU1322A_LN_230670678251420,-1.9770809201675907,-1.3002126900646371,SCLC-P
RU1181B_122490801548531,-0.7929243117518041,0.13985955999842253,SCLC-N
RU1108a_Bambanker_Frozen_227903376934702,7.793658116252746,-2.0973854940148255,SCLC-A
RU1108a_RPMI_240498414407004,5.630838021430288,-2.0729365125095227,SCLC-A
RU1144_T_197145264057587,-0.6361574592176347,4.29434265519586,SCLC-A
RU1145_191080757844907,0.9361351305252695,0.3289518632251609,SCLC-A
RU1229A_Frozen_196114204183837,0.27267132649116327,1.8562568188847703,SCLC-A
RU1293A_200511195867548,-2.872803865340158,-1.1969016642296275,SCLC-N
RU1215_235128451128734,-5.750075644773494,-0.6356883655402564,SCLC-N
RU1066_232327489410924,1.1923152266386317,1.1715881963073353,SCLC-A
RU1080C_165379570875166,1.0612107741062733,2.865942086708122,SCLC-A
RU1145_201474322623333,1.4240605013838037,-0.31087764800889295,SCLC-A
RU1066_197213599689966,2.100821337230115,0.24107359416968901,SCLC-A
RU1229A_Frozen_196095816154339,-3.140592100486994,-0.495547799146082,SCLC-A
RU1066_121812477234542,0.33345853872943654,1.305448209440058,SCLC-A
RU1181B_156051929946973,-3.3988114781907246,-0.06824987988057264,SCLC-N
RU1144_LN_192806917204827,-0.4246161541431744,3.259800837758607,SCLC-A
RU1145_130736345988022,-1.0181435863120731,1.194286907566801,SCLC-A
RU1144_LN_191096760950126,-2.8793251423529576,1.521971547134498,SCLC-A
RU1108a_RPMI_227284947750197,4.120299982445363,-2.2521635181010544,SCLC-A
RU1108a_Bambanker_135014286220085,8.23566666247279,-2.4408885885117293,SCLC-A
RU1108a_RPMI_161411779975542,7.728921352959473,-2.3884126572450746,SCLC-A
RU1108a_RPMI_236221669432158,1.5166554768077027,-3.850178762537713,SCLC-A
RU1215_191553070296302,-5.6938191851481115,0.485805431294516,SCLC-N
RU1231A_196019702152419,-3.3021534738772576,1.1822100410226977,SCLC-N
RU1293A_196524391984366,-1.9595140260642434,-1.0259120044445114,SCLC-N
RU1108a_RPMI_156024161127283,6.457887250577514,-2.4066993030320267,SCLC-A
RU1229A_Frozen_130142298098589,-1.8542189522111219,1.5673022925053472,SCLC-A
RU1231A_236700590008750,-2.3287737373431625,1.2147919828249218,SCLC-N
RU1080C_125813258612083,1.4367021950654775,2.6096259256956538,SCLC-A
RU1215_227303154903908,-5.340446498775554,0.2668790987834569,SCLC-N
RU1108a_RPMI_157004338247453,1.860603503903204,-3.75959908760695,SCLC-A
RU1229A_Frozen_192667761133341,1.6266766679296625,2.443711148839478,SCLC-A
RU1080C_170866360302813,0.43783809621662334,2.667778862305151,SCLC-A
RU1231A_170678353021677,-1.4143883046899954,1.2340998219100476,SCLC-N
RU1231A_236701797537653,-1.8336385660755696,0.11050743978931465,SCLC-N
RU1108a_Bambanker_Frozen_130693114812766,6.357710116350663,-2.3162840445625434,SCLC-A
RU1108a_RPMI_121826140908323,7.795999253544065,-2.275489065633003,SCLC-A
RU1108a_Bambanker_Frozen_134531727604659,7.180561427984676,-2.033291634195332,SCLC-A
RU1231A_236845379730155,-2.3693387150644662,0.6086690243276386,SCLC-N
RU1145_121202311379316,0.3729401806723929,0.7784217605188845,SCLC-A
RU1181B_120728822598502,-3.629045845324829,-0.24449375110548255,SCLC-N
RU1152_170182264699123,-0.5565187690347403,2.1685454604156007,SCLC-A
RU1145_191096761534702,-3.009196089094221,-2.047043445109656,SCLC-A
RU1181C_191551042140958,-2.185860862186193,-0.21866319329067826,SCLC-N
PleuralEffusion_232321034139379,-1.7842237125855092,0.913214818835772,SCLC-A
RU1080C_204959707937124,-0.5522696933910191,0.8266612247774082,SCLC-A
RU1152_161867074025701,1.2510721614994722,4.35980708907619,SCLC-A
RU1322A_LN_131095887760734,-1.9511210591033568,-1.1978606908473002,SCLC-P
RU1108a_RPMI_166400411981678,7.798524238577102,-2.3366793805011397,SCLC-A
RU1181B_133837062815139,-4.191186698009227,-2.727329539469686,SCLC-N
RU1293A_196586535075100,-1.9530826462280462,-0.5932755119326846,SCLC-N
RU1145_165302230235381,-1.1250631094094066,0.9316187008533507,SCLC-A
RU1108a_RPMI_227921676680092,6.131050841258718,-2.3822154312437056,SCLC-A
RU1229A_Frozen_204770951150437,-1.0747509434520577,0.6331257530817883,SCLC-A
RU1215_134594421971189,-5.854195210352373,-0.07007072964814376,SCLC-N
RU1144_LN_164761076616046,-1.1158997312079717,2.687350832390374,SCLC-A
RU1231A_121955392567019,-2.373550480153922,0.3581720107272225,SCLC-N
RU1181C_192101764675507,-3.0578281662570337,0.4297107737122961,SCLC-N
RU1231A_235128497265454,-0.9306774625394827,0.6575601451733536,SCLC-N
RU1108a_Bambanker_235069826066677,4.871761095697137,-2.517576563802849,SCLC-A
RU1144_LN_197185817401061,-1.1086932575276496,4.083793576490047,SCLC-A
RU1108a_Bambanker_Frozen_130203877304622,7.402223295630089,-2.456744932220594,SCLC-A
RU1108a_Bambanker_231692880174374,8.110470417474438,-2.183533509320382,SCLC-A
RU1080C_241038743751597,1.2641588891058881,2.6088302141768214,SCLC-A
RU1066_241098885655283,1.2511494301856105,0.407834410631817,SCLC-A
PleuralEffusion_234992220882779,-3.8665059145994904,-0.9606004782319152,SCLC-A
RU1322A_LN_170738704144294,-2.331672360825815,-1.5900525650608297,SCLC-P
RU1108a_Bambanker_Frozen_134530802309853,7.254102320197749,-2.163937874937873,SCLC-A
RU1066_169158827431835,0.014649413429126013,1.5191836253246298,SCLC-A
RU1066_165188425665883,1.1382431164224398,0.6590612689040027,SCLC-A
RU1231A_122378492271387,-1.5162719385750996,1.267453385080268,SCLC-N
RU426B_227425442294069,0.9767584455031283,1.7694491624235613,SCLC-A
RU1293A_125247365466869,-2.0785370534514858,-0.6072502179570685,SCLC-N
RU1181C_201463738816243,-1.4823499720924427,0.7001793468200316,SCLC-N
RU1080C_235686931327908,1.305278915132985,2.5470144471717804,SCLC-A
RU1108a_Bambanker_161890965241077,5.429309832893713,-2.2806484440491084,SCLC-A
RU1108a_RPMI_165741403495155,8.009123422069283,-2.217058358465917,SCLC-A
RU1181C_195536683977957,-1.3711212993476352,0.2537557509209809,SCLC-N
RU1066_131175237703534,1.1999060090726925,-0.4053200682945792,SCLC-A
RU1181B_134463456688988,-1.110625710019492,0.39875196324969486,SCLC-N
RU1144_LN_166264199825780,-0.9147303131930201,4.451535149930473,SCLC-A
RU1108a_RPMI_192745863333613,4.341046258738714,-2.428804039573204,SCLC-A
RU1322A_LN_232319557954419,-1.8746625424985095,-1.3477104981781722,SCLC-P
RU1293A_239406553656547,-3.969727088437965,-2.701790442820645,SCLC-N
RU1322A_LN_235127512393572,-2.0869244996273517,-1.3025388980120596,SCLC-P
RU1229A_Frozen_199877534538468,1.2559815692895957,2.154974593033402,SCLC-A
RU1108a_RPMI_192747102989092,6.693393655313138,-2.180843712000063,SCLC-A
RU1293A_230738082318251,-1.8503276329370841,-0.9187997699217787,SCLC-N
RU426B_201542908726515,-2.265012666194858,2.2014188064810627,SCLC-A
RU1293A_227303182195611,-2.1186006528407693,-1.549451691133562,SCLC-N
RU1215_134393241913196,-5.8948294324750625,-0.5080147532116704,SCLC-N
RU1144_T_134936662829299,-0.11653381590996886,3.2425112975396178,SCLC-A
RU1322A_LN_230817405001117,-2.2015541931580715,-1.5633525548458813,SCLC-P
RU1145_192729654442734,1.3026689256222368,-0.14384926699005526,SCLC-A
PleuralEffusion_232301303621494,-1.8545795361536364,0.8829991917823453,SCLC-A
RU426B_200418719546597,-2.261072362717341,1.0601804086087645,SCLC-A
RU1215_231133475924389,-5.815338734092545,0.478019508638097,SCLC-N
RU1195A_161943416658211,-0.820753017333165,1.221057222732381,SCLC-A
RU1108a_RPMI_240154798679901,7.231297037495063,-2.311455290810024,SCLC-A
RU1108a_Bambanker_Frozen_195546194340652,8.118924247420514,-2.2282314543245105,SCLC-A
RU1215_191621936601398,-5.690856947370445,0.4512441429645112,SCLC-N
RU1108a_RPMI_231890194979612,5.156647291960708,-3.0701298388709937,SCLC-A
RU1080C_230809071672220,1.4231548225699515,2.5385689566619467,SCLC-A
RU1229A_Frozen_134594407360237,1.2929058776535243,2.5370778143898747,SCLC-A
RU1144_LN_155971444915101,-4.653459720100064,-1.2067136355363803,SCLC-A
RU1293A_155911430818140,-1.9982108203603004,-0.43943996421161513,SCLC-N
RU1144_T_166402847296438,-4.189779487696356,-0.5235526758615,SCLC-A
RU1215_130546012666275,-5.6790489826807615,0.18469121856595547,SCLC-N
RU1181B_170139154233187,-1.1683078170626904,0.6487204508822737,SCLC-N
RU1215_122427435603878,-5.5447090759577735,0.6532982436467835,SCLC-N
RU1066_232301316392812,-0.8552041102989018,1.5496122711347475,SCLC-A
RU1144_LN_227357156882270,-0.5790067910270459,3.23758983659594,SCLC-A
RU1108a_Bambanker_Frozen_227930503338212,6.388341694583936,-1.8838010444122166,SCLC-A
RU1144_T_162001533134707,-4.904608331666983,-2.259069563120287,SCLC-N
RU1231A_197074384993589,-3.9742944459036305,-0.7482181802381438,SCLC-N
RU1145_191645397182891,0.9645924467278718,0.3365270346364674,SCLC-A
RU1293A_134395511388532,-2.4718969113437677,-0.8931683987751808,SCLC-N
RU1108a_Bambanker_Frozen_134522359998259,1.6553869371919108,-2.249085644414836,SCLC-A
RU1080C_205925116722038,1.0302560367950317,2.9703098358574254,SCLC-A
RU1215_122285057788342,-5.739895584993382,0.7875895749704511,SCLC-N
RU1144_LN_196638177085300,-1.0996230440273,3.5908781483690038,SCLC-A
RU1152_131149857937709,-0.10027249050426679,4.445517562175937,SCLC-A
RU1229A_Frozen_204952145454830,1.0986445692510853,1.986928087286871,SCLC-A
RU1215_126836637612790,-5.874711837683534,0.05330154374760182,SCLC-N
RU426B_165738034912494,-4.911525769229505,0.1495486387219596,SCLC-N
RU1322A_LN_156572828784350,-2.031395716304044,-1.013681366015423,SCLC-P
RU1080C_226283261716323,1.5240510754887748,2.0198575225955118,SCLC-A
RU1108a_Bambanker_170181044878196,6.56179398465065,-1.7281549969069516,SCLC-A
RU1293A_133855297093021,-2.6052067579702065,-1.0680125916470995,SCLC-N
RU1080C_196172051507438,-4.7712122022293135,-1.7437669068177326,SCLC-A
RU1144_LN_155842565031862,0.4814443480599838,5.069574814942255,SCLC-A
RU1293A_130005100321196,-2.052726171198953,-1.0587059573821318,SCLC-N
RU1108a_Bambanker_Frozen_235697683680499,5.639896282054259,-2.286474531404211,SCLC-A
RU1231A_204908302919403,-3.0543937075655303,1.773060412087057,SCLC-N
RU1108a_RPMI_169082638416300,7.095145709606333,-2.5294756100315308,SCLC-A
RU1293A_126760266905909,-2.007346889446369,-0.9180409867184287,SCLC-N
RU1231A_231366194556198,-3.581020682446752,1.8395081387786332,SCLC-N
RU1124A_LN_239406522252005,-1.2464361629541465,0.23788391527038305,SCLC-A
RU1293A_241030019869939,-3.277250938318536,-1.7304012361667864,SCLC-N
RU1108a_Bambanker_Frozen_134938019098019,1.2158740337460858,-3.775868522916366,SCLC-A
RU1108a_Bambanker_Frozen_231280294946533,7.1122980895442325,-1.9862884120721143,SCLC-A
RU1108a_RPMI_164698952461597,7.359228910570147,-2.5963924480684297,SCLC-A
RU1181B_120849062607788,-1.544497477122353,0.5491096768562831,SCLC-N
RU1108a_RPMI_235069825541867,8.103395583392063,-2.1239255273160316,SCLC-A
RU1145_192180167065004,1.2891497650044519,-0.08744206114863837,SCLC-A
RU1124A_LN_192815668841835,-3.030778161173886,-1.8910632328575507,SCLC-A
RU1181C_196569605008219,-0.879219684679692,0.06864627455892762,SCLC-N
RU1231A_235122055310044,-3.046331828411277,1.2573430670731387,SCLC-N
RU1108a_Bambanker_Frozen_200570473700069,7.5756674548513105,-2.358370715592912,SCLC-A
RU1108a_Bambanker_Frozen_201595521255838,5.9828932275021955,-2.2597503219601203,SCLC-A
RU1152_170866391607603,-0.10522430271514749,2.8306344252923648,SCLC-A
RU1231A_165784102779254,-3.5821436516531433,1.065363259594443,SCLC-N
RU1144_LN_133974604606811,0.48724170726342997,4.3702498545611945,SCLC-A
RU1181B_165851851803372,-1.3563355731259117,0.08252473628339602,SCLC-N
RU1293A_200493076171622,-2.3681399046918683,-1.0197368387323604,SCLC-N
RU1215_121955391753115,-5.741019467612764,0.6370327053304137,SCLC-N
RU1322A_LN_170677528349540,-1.9203058710137002,-0.7616668933613971,SCLC-P
RU1108a_RPMI_201474295904173,7.428880080526525,-2.5014821021855096,SCLC-A
